Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured Single Channel at a Frequency of 500 Hz
Time (s)	Voltage (V)
5.214	2.8466796875
5.216	2.861328125
5.217996	2.8564453125
5.219996	2.8662109375
5.221996	2.861328125
5.223996	2.87109375
5.226	2.8857421875
5.228	2.890625
5.23	2.900390625
5.232	2.9150390625
5.234	2.9296875
5.236	2.9345703125
5.238	2.94921875
5.24	2.958984375
5.242	2.9638671875
5.244	2.9736328125
5.246	2.9833984375
5.248	2.9833984375
5.25	3.0029296875
5.252	3.0126953125
5.254	3.02734375
5.256	3.0419921875
5.258	3.046875
5.259996	3.056640625
5.261996	3.0615234375
5.263996	3.0615234375
5.265996	3.0712890625
5.268	3.0859375
5.27	3.1005859375
5.272	3.1005859375
5.274	3.125
5.276	3.115234375
5.278	3.1201171875
5.28	3.115234375
5.282	3.115234375
5.284	3.125
5.286	3.125
5.288	3.125
5.29	3.1298828125
5.292	3.1298828125
5.294	3.134765625
5.296	3.1298828125
5.298	3.1298828125
5.3	3.125
5.301996	3.1201171875
5.303996	3.115234375
5.305996	3.10546875
5.307996	3.10546875
5.31	3.1005859375
5.312	3.095703125
5.314	3.1005859375
5.316	3.095703125
5.318	3.0859375
5.32	3.076171875
5.322	3.06640625
5.324	3.0517578125
5.326	3.0419921875
5.328	3.0419921875
5.33	3.02734375
5.332	3.0224609375
5.334	3.017578125
5.336	3.0029296875
5.338	2.998046875
5.34	2.9833984375
5.342	2.9638671875
5.344	2.94921875
5.345996	2.9443359375
5.347996	2.939453125
5.349996	2.9296875
5.351996	2.9248046875
5.354	2.91015625
5.356	2.9150390625
5.358	2.900390625
5.36	2.890625
5.362	2.8759765625
5.364	2.8662109375
5.366	2.8564453125
5.368	2.8466796875
5.37	2.8466796875
5.372	2.8515625
5.374	2.8466796875
5.376	2.8466796875
5.378	2.841796875
5.38	2.841796875
5.382	2.83203125
5.384	2.8271484375
5.386	2.8271484375
5.387996	2.83203125
5.389996	2.8369140625
5.391996	2.8369140625
5.393996	2.841796875
5.396	2.8466796875
5.398	2.8466796875
5.4	2.8515625
5.402	2.8515625
5.404	2.8466796875
5.406	2.8515625
5.408	2.8662109375
5.41	2.8759765625
5.412	2.890625
5.414	2.900390625
5.416	2.9150390625
5.418	2.919921875
5.42	2.9296875
5.422	2.9345703125
5.424	2.9345703125
5.426	2.939453125
5.428	2.9541015625
5.429996	2.96875
5.431996	2.978515625
5.433996	2.9931640625
5.435996	3.0029296875
5.438	3.0126953125
5.44	3.0224609375
5.442	3.02734375
5.444	3.037109375
5.446	3.037109375
5.448	3.0517578125
5.45	3.0615234375
5.452	3.076171875
5.454	3.076171875
5.456	3.095703125
5.458	3.1005859375
5.46	3.1005859375
5.462	3.10546875
5.464	3.1005859375
5.466	3.10546875
5.468	3.1103515625
5.47	3.1103515625
5.472	3.115234375
5.473996	3.1298828125
5.475996	3.125
5.477996	3.1298828125
5.479996	3.134765625
5.482	3.1201171875
5.484	3.125
5.486	3.1201171875
5.488	3.115234375
5.49	3.115234375
5.492	3.115234375
5.494	3.115234375
5.496	3.1103515625
5.498	3.1005859375
5.5	3.095703125
5.502	3.0810546875
5.504	3.0810546875
5.506	3.0615234375
5.508	3.0615234375
5.51	3.0517578125
5.512	3.056640625
5.514	3.046875
5.515996	3.037109375
5.517996	3.0224609375
5.519996	3.0126953125
5.521996	2.998046875
5.524	2.9833984375
5.526	2.9736328125
5.528	2.96875
5.53	2.958984375
5.532	2.9541015625
5.534	2.94921875
5.536	2.939453125
5.538	2.939453125
5.54	2.9248046875
5.542	2.9052734375
5.544	2.890625
5.546	2.8857421875
5.548	2.880859375
5.55	2.8759765625
5.552	2.8662109375
5.554	2.861328125
5.556	2.8564453125
5.557996	2.8564453125
5.559996	2.8515625
5.561996	2.841796875
5.563996	2.841796875
5.566	2.8369140625
5.568	2.8369140625
5.57	2.8369140625
5.572	2.841796875
5.574	2.841796875
5.576	2.841796875
5.578	2.8466796875
5.58	2.8466796875
5.582	2.8466796875
5.584	2.8466796875
5.586	2.8466796875
5.588	2.8466796875
5.59	2.8564453125
5.592	2.8662109375
5.594	2.8759765625
5.596	2.8857421875
5.598	2.890625
5.6	2.900390625
5.601996	2.900390625
5.603996	2.9052734375
5.605996	2.9150390625
5.607996	2.9248046875
5.61	2.9443359375
5.612	2.9443359375
5.614	2.958984375
5.616	2.9736328125
5.618	2.978515625
5.62	2.9833984375
5.622	2.9931640625
5.624	2.998046875
5.626	3.0078125
5.628	3.017578125
5.63	3.02734375
5.632	3.0419921875
5.634	3.056640625
5.636	3.0615234375
5.638	3.0615234375
5.64	3.06640625
5.642	3.0712890625
5.643996	3.076171875
5.645996	3.0810546875
5.647996	3.0908203125
5.649996	3.1005859375
5.652	3.1103515625
5.654	3.1103515625
5.656	3.1201171875
5.658	3.115234375
5.66	3.1201171875
5.662	3.115234375
5.664	3.1103515625
5.666	3.1103515625
5.668	3.115234375
5.67	3.1201171875
5.672	3.115234375
5.674	3.1201171875
5.676	3.1201171875
5.678	3.115234375
5.68	3.10546875
5.682	3.10546875
5.684	3.0859375
5.685996	3.0810546875
5.687996	3.0810546875
5.689996	3.0810546875
5.691996	3.076171875
5.694	3.0712890625
5.696	3.06640625
5.698	3.0615234375
5.7	3.0419921875
5.702	3.0322265625
5.704	3.0224609375
5.706	3.0126953125
5.708	3.0029296875
5.71	2.9931640625
5.712	2.9931640625
5.714	2.98828125
5.716	2.978515625
5.718	2.9638671875
5.72	2.9541015625
5.722	2.9443359375
5.724	2.9296875
5.726	2.919921875
5.728	2.9052734375
5.729996	2.9052734375
5.731996	2.9052734375
5.733996	2.9052734375
5.735996	2.8955078125
5.738	2.890625
5.74	2.880859375
5.742	2.87109375
5.744	2.8564453125
5.746	2.8466796875
5.748	2.8515625
5.75	2.8466796875
5.752	2.8515625
5.754	2.8564453125
5.756	2.8515625
5.758	2.8515625
5.76	2.8515625
5.762	2.8466796875
5.764	2.841796875
5.766	2.841796875
5.768	2.841796875
5.77	2.8515625
5.771996	2.8515625
5.773996	2.8662109375
5.775996	2.87109375
5.777996	2.87109375
5.78	2.8759765625
5.782	2.880859375
5.784	2.8857421875
5.786	2.8955078125
5.788	2.900390625
5.79	2.91015625
5.792	2.919921875
5.794	2.9345703125
5.796	2.9443359375
5.798	2.94921875
5.8	2.9541015625
5.802	2.958984375
5.804	2.96875
5.806	2.9833984375
5.808	2.9833984375
5.81	2.998046875
5.812	3.0029296875
5.813996	3.017578125
5.815996	3.02734375
5.817996	3.037109375
5.819996	3.0419921875
5.822	3.046875
5.824	3.0517578125
5.826	3.056640625
5.828	3.06640625
5.83	3.0712890625
5.832	3.0859375
5.834	3.095703125
5.836	3.1005859375
5.838	3.10546875
5.84	3.10546875
5.842	3.10546875
5.844	3.10546875
5.846	3.1005859375
5.848	3.1103515625
5.85	3.1103515625
5.852	3.1201171875
5.854	3.115234375
5.856	3.1201171875
5.857996	3.1103515625
5.859996	3.1103515625
5.861996	3.10546875
5.863996	3.1005859375
5.866	3.1005859375
5.868	3.0908203125
5.87	3.0908203125
5.872	3.095703125
5.874	3.0908203125
5.876	3.0810546875
5.878	3.0712890625
5.88	3.06640625
5.882	3.0517578125
5.884	3.046875
5.886	3.0419921875
5.888	3.037109375
5.89	3.02734375
5.892	3.0224609375
5.894	3.017578125
5.896	3.0078125
5.898	2.998046875
5.899996	2.9833984375
5.901996	2.96875
5.903996	2.9638671875
5.905996	2.9443359375
5.908	2.939453125
5.91	2.939453125
5.912	2.939453125
5.914	2.939453125
5.916	2.919921875
5.918	2.91015625
5.92	2.9052734375
5.922	2.8955078125
5.924	2.890625
5.926	2.87109375
5.928	2.87109375
5.93	2.87109375
5.932	2.8662109375
5.934	2.861328125
5.936	2.861328125
5.938	2.861328125
5.94	2.8515625
5.941996	2.8466796875
5.943996	2.841796875
5.945996	2.8466796875
5.947996	2.841796875
5.95	2.8515625
5.952	2.8466796875
5.954	2.8564453125
5.956	2.8564453125
5.958	2.861328125
5.96	2.861328125
5.962	2.861328125
5.964	2.8662109375
5.966	2.87109375
5.968	2.880859375
5.97	2.890625
5.972	2.8955078125
5.974	2.9052734375
5.976	2.9150390625
5.978	2.9248046875
5.98	2.9296875
5.982	2.9296875
5.984	2.9345703125
5.985996	2.9443359375
5.987996	2.94921875
5.989996	2.96875
5.991996	2.9736328125
5.994	2.98828125
5.996	2.998046875
5.998	2.998046875
6.0	3.0126953125
6.002	3.017578125
6.004	3.02734375
6.006	3.0322265625
6.008	3.037109375
6.01	3.0517578125
6.012	3.056640625
6.014	3.0712890625
6.016	3.076171875
6.018	3.076171875
6.02	3.0810546875
6.022	3.0859375
6.024	3.0859375
6.026	3.0908203125
6.027996	3.095703125
6.029996	3.1005859375
6.031996	3.10546875
6.033996	3.1103515625
6.036	3.115234375
6.038	3.1103515625
6.04	3.115234375
6.042	3.1103515625
6.044	3.10546875
6.046	3.10546875
6.048	3.1005859375
6.05	3.1005859375
6.052	3.095703125
6.054	3.1005859375
6.056	3.1005859375
6.058	3.095703125
6.06	3.0859375
6.062	3.0712890625
6.064	3.06640625
6.066	3.0517578125
6.068	3.056640625
6.069996	3.0517578125
6.071996	3.056640625
6.073996	3.046875
6.075996	3.037109375
6.078	3.0224609375
6.08	3.0126953125
6.082	2.998046875
6.084	2.9931640625
6.086	2.9833984375
6.088	2.9736328125
6.09	2.96875
6.092	2.9638671875
6.094	2.958984375
6.096	2.94921875
6.098	2.939453125
6.1	2.9345703125
6.102	2.919921875
6.104	2.91015625
6.106	2.900390625
6.108	2.900390625
6.11	2.8955078125
6.112	2.8955078125
6.113996	2.890625
6.115996	2.8857421875
6.117996	2.8759765625
6.119996	2.8662109375
6.122	2.861328125
6.124	2.8564453125
6.126	2.8515625
6.128	2.8466796875
6.13	2.8515625
6.132	2.8515625
6.134	2.861328125
6.136	2.8564453125
6.138	2.8564453125
6.14	2.861328125
6.142	2.8515625
6.144	2.8564453125
6.146	2.8515625
6.148	2.861328125
6.15	2.87109375
6.152	2.890625
6.154	2.8955078125
6.155996	2.900390625
6.157996	2.900390625
6.159996	2.9052734375
6.161996	2.9052734375
6.164	2.91015625
6.166	2.9150390625
6.168	2.9248046875
6.17	2.939453125
6.172	2.94921875
6.174	2.958984375
6.176	2.96875
6.178	2.978515625
6.18	2.9833984375
6.182	2.98828125
6.184	2.9931640625
6.186	2.998046875
6.188	3.0078125
6.19	3.017578125
6.192	3.0322265625
6.194	3.0419921875
6.196	3.056640625
6.197996	3.0615234375
6.199996	3.06640625
6.201996	3.056640625
6.203996	3.06640625
6.206	3.06640625
6.208	3.0712890625
6.21	3.0908203125
6.212	3.095703125
6.214	3.095703125
6.216	3.1005859375
6.218	3.115234375
6.22	3.10546875
6.222	3.1005859375
6.224	3.1005859375
6.226	3.095703125
6.228	3.0908203125
6.23	3.095703125
6.232	3.1005859375
6.234	3.1103515625
6.236	3.10546875
6.238	3.095703125
6.24	3.095703125
6.241996	3.0859375
6.243996	3.0810546875
6.245996	3.076171875
6.247996	3.06640625
6.25	3.0712890625
6.252	3.06640625
6.254	3.0615234375
6.256	3.056640625
6.258	3.056640625
6.26	3.046875
6.262	3.0322265625
6.264	3.0224609375
6.266	3.0126953125
6.268	3.0029296875
6.27	2.998046875
6.272	2.98828125
6.274	2.9931640625
6.276	2.98828125
6.278	2.9736328125
6.28	2.958984375
6.282	2.94921875
6.283996	2.939453125
6.285996	2.9296875
6.287996	2.9248046875
6.289996	2.9150390625
6.292	2.9150390625
6.294	2.91015625
6.296	2.91015625
6.298	2.900390625
6.3	2.890625
6.302	2.8857421875
6.304	2.880859375
6.306	2.87109375
6.308	2.87109375
6.31	2.87109375
6.312	2.8662109375
6.314	2.8662109375
6.316	2.8564453125
6.318	2.8564453125
6.32	2.8564453125
6.322	2.8466796875
6.324	2.8515625
6.325996	2.8515625
6.327996	2.8564453125
6.329996	2.861328125
6.331996	2.87109375
6.334	2.880859375
6.336	2.8857421875
6.338	2.8857421875
6.34	2.890625
6.342	2.890625
6.344	2.8955078125
6.346	2.8955078125
6.348	2.900390625
6.35	2.91015625
6.352	2.919921875
6.354	2.939453125
6.356	2.9443359375
6.358	2.94921875
6.36	2.9541015625
6.362	2.958984375
6.364	2.9638671875
6.366	2.9736328125
6.368	2.978515625
6.369996	2.98828125
6.371996	2.998046875
6.373996	3.0126953125
6.375996	3.017578125
6.378	3.02734375
6.38	3.0322265625
6.382	3.0322265625
6.384	3.0419921875
6.386	3.046875
6.388	3.046875
6.39	3.056640625
6.392	3.076171875
6.394	3.076171875
6.396	3.0859375
6.398	3.0859375
6.4	3.0908203125
6.402	3.0859375
6.404	3.0908203125
6.406	3.0908203125
6.408	3.0908203125
6.41	3.1005859375
6.411996	3.1005859375
6.413996	3.10546875
6.415996	3.10546875
6.417996	3.10546875
6.42	3.1005859375
6.422	3.0908203125
6.424	3.0908203125
6.426	3.0859375
6.428	3.0859375
6.43	3.0810546875
6.432	3.076171875
6.434	3.076171875
6.436	3.0712890625
6.438	3.06640625
6.44	3.056640625
6.442	3.0517578125
6.444	3.046875
6.446	3.0419921875
6.448	3.02734375
6.45	3.02734375
6.452	3.017578125
6.453996	3.017578125
6.455996	3.0078125
6.457996	3.0029296875
6.459996	2.998046875
6.462	2.978515625
6.464	2.9638671875
6.466	2.9541015625
6.468	2.94921875
6.47	2.94921875
6.472	2.94921875
6.474	2.939453125
6.476	2.9345703125
6.478	2.9296875
6.48	2.91015625
6.482	2.9052734375
6.484	2.8955078125
6.486	2.890625
6.488	2.8955078125
6.49	2.880859375
6.492	2.880859375
6.494	2.8759765625
6.496	2.87109375
6.497996	2.87109375
6.499996	2.87109375
6.501996	2.8662109375
6.503996	2.861328125
6.506	2.861328125
6.508	2.861328125
6.51	2.861328125
6.512	2.8662109375
6.514	2.87109375
6.516	2.8759765625
6.518	2.880859375
6.52	2.87109375
6.522	2.880859375
6.524	2.8857421875
6.526	2.890625
6.528	2.8955078125
6.53	2.900390625
6.532	2.91015625
6.534	2.9150390625
6.536	2.919921875
6.538	2.9345703125
6.539996	2.9345703125
6.541996	2.9345703125
6.543996	2.939453125
6.545996	2.9443359375
6.548	2.9541015625
6.55	2.9638671875
6.552	2.9736328125
6.554	2.9833984375
6.556	2.9931640625
6.558	2.9931640625
6.56	3.0029296875
6.562	3.0078125
6.564	3.0078125
6.566	3.0224609375
6.568	3.0322265625
6.57	3.046875
6.572	3.0517578125
6.574	3.056640625
6.576	3.0615234375
6.578	3.06640625
6.58	3.06640625
6.581996	3.06640625
6.583996	3.06640625
6.585996	3.076171875
6.587996	3.0859375
6.59	3.0908203125
6.592	3.095703125
6.594	3.10546875
6.596	3.10546875
6.598	3.1005859375
6.6	3.095703125
6.602	3.095703125
6.604	3.0859375
6.606	3.0908203125
6.608	3.0859375
6.61	3.0908203125
6.612	3.0908203125
6.614	3.0908203125
6.616	3.0908203125
6.618	3.0810546875
6.62	3.0712890625
6.622	3.06640625
6.624	3.056640625
6.625996	3.056640625
6.627996	3.046875
6.629996	3.046875
6.631996	3.046875
6.634	3.0419921875
6.636	3.0322265625
6.638	3.02734375
6.64	3.0126953125
6.642	2.998046875
6.644	2.98828125
6.646	2.978515625
6.648	2.978515625
6.65	2.9736328125
6.652	2.96875
6.654	2.96875
6.656	2.9541015625
6.658	2.958984375
6.66	2.939453125
6.662	2.9296875
6.664	2.919921875
6.666	2.9052734375
6.667996	2.9052734375
6.669996	2.9052734375
6.671996	2.9052734375
6.673996	2.9052734375
6.676	2.900390625
6.678	2.8955078125
6.68	2.8857421875
6.682	2.8759765625
6.684	2.880859375
6.686	2.8662109375
6.688	2.8662109375
6.69	2.8662109375
6.692	2.87109375
6.694	2.8759765625
6.696	2.87109375
6.698	2.8759765625
6.7	2.87109375
6.702	2.87109375
6.704	2.87109375
6.706	2.8759765625
6.708	2.880859375
6.709996	2.890625
6.711996	2.8955078125
6.713996	2.900390625
6.715996	2.9052734375
6.718	2.91015625
6.72	2.9150390625
6.722	2.91015625
6.724	2.9150390625
6.726	2.9248046875
6.728	2.9296875
6.73	2.939453125
6.732	2.94921875
6.734	2.958984375
6.736	2.9638671875
6.738	2.9833984375
6.74	2.9833984375
6.742	2.98828125
6.744	2.98828125
6.746	2.9931640625
6.748	3.0029296875
6.75	3.0126953125
6.752	3.017578125
6.753996	3.0322265625
6.755996	3.0419921875
6.757996	3.046875
6.759996	3.0517578125
6.762	3.0517578125
6.764	3.0517578125
6.766	3.056640625
6.768	3.0615234375
6.77	3.0712890625
6.772	3.0712890625
6.774	3.0810546875
6.776	3.0908203125
6.778	3.0908203125
6.78	3.0859375
6.782	3.0859375
6.784	3.0859375
6.786	3.095703125
6.788	3.0908203125
6.79	3.0908203125
6.792	3.0810546875
6.794	3.095703125
6.795996	3.095703125
6.797996	3.0908203125
6.799996	3.0908203125
6.801996	3.0810546875
6.804	3.06640625
6.806	3.06640625
6.808	3.0615234375
6.81	3.056640625
6.812	3.0615234375
6.814	3.056640625
6.816	3.056640625
6.818	3.0419921875
6.82	3.037109375
6.822	3.0224609375
6.824	3.0126953125
6.826	3.0078125
6.828	3.0078125
6.83	2.998046875
6.832	2.998046875
6.834	2.9931640625
6.836	2.98828125
6.837996	2.978515625
6.839996	2.9638671875
6.841996	2.9541015625
6.843996	2.939453125
6.846	2.939453125
6.848	2.939453125
6.85	2.9296875
6.852	2.9296875
6.854	2.919921875
6.856	2.919921875
6.858	2.9150390625
6.86	2.9052734375
6.862	2.8955078125
6.864	2.890625
6.866	2.8857421875
6.868	2.8857421875
6.87	2.8857421875
6.872	2.8857421875
6.874	2.8857421875
6.876	2.880859375
6.878	2.8759765625
6.88	2.87109375
6.881996	2.87109375
6.883996	2.87109375
6.885996	2.8759765625
6.887996	2.8759765625
6.89	2.880859375
6.892	2.8857421875
6.894	2.900390625
6.896	2.900390625
6.898	2.900390625
6.9	2.900390625
6.902	2.900390625
6.904	2.900390625
6.906	2.900390625
6.908	2.9052734375
6.91	2.9150390625
6.912	2.9296875
6.914	2.9443359375
6.916	2.94921875
6.918	2.958984375
6.92	2.958984375
6.922	2.958984375
6.923996	2.96875
6.925996	2.9736328125
6.927996	2.978515625
6.929996	2.98828125
6.932	2.9931640625
6.934	3.0078125
6.936	3.0126953125
6.938	3.0224609375
6.94	3.0224609375
6.942	3.02734375
6.944	3.0322265625
6.946	3.0419921875
6.948	3.046875
6.95	3.0517578125
6.952	3.0615234375
6.954	3.06640625
6.956	3.076171875
6.958	3.076171875
6.96	3.0712890625
6.962	3.0712890625
6.964	3.0712890625
6.965996	3.0712890625
6.967996	3.076171875
6.969996	3.0810546875
6.971996	3.095703125
6.974	3.095703125
6.976	3.095703125
6.978	3.095703125
6.98	3.1005859375
6.982	3.0908203125
6.984	3.0810546875
6.986	3.076171875
6.988	3.0712890625
6.99	3.0712890625
6.992	3.0712890625
6.994	3.0712890625
6.996	3.06640625
6.998	3.06640625
7.0	3.056640625
7.002	3.046875
7.004	3.0419921875
7.006	3.037109375
7.008	3.02734375
7.009996	3.0224609375
7.011996	3.0224609375
7.013996	3.0126953125
7.015996	3.0078125
7.018	2.998046875
7.02	2.9931640625
7.022	2.978515625
7.024	2.9736328125
7.026	2.9638671875
7.028	2.9541015625
7.03	2.94921875
7.032	2.9541015625
7.034	2.94921875
7.036	2.939453125
7.038	2.9345703125
7.04	2.9248046875
7.042	2.9150390625
7.044	2.9052734375
7.046	2.900390625
7.048	2.9052734375
7.05	2.9052734375
7.051996	2.91015625
7.053996	2.900390625
7.055996	2.900390625
7.057996	2.8955078125
7.06	2.880859375
7.062	2.8759765625
7.064	2.880859375
7.066	2.8759765625
7.068	2.8759765625
7.07	2.8759765625
7.072	2.880859375
7.074	2.8857421875
7.076	2.890625
7.078	2.8955078125
7.08	2.8857421875
7.082	2.8857421875
7.084	2.8955078125
7.086	2.8955078125
7.088	2.900390625
7.09	2.9052734375
7.092	2.91015625
7.093996	2.919921875
7.095996	2.9296875
7.097996	2.9345703125
7.099996	2.9296875
7.102	2.939453125
7.104	2.9345703125
7.106	2.94921875
7.108	2.958984375
7.11	2.9638671875
7.112	2.978515625
7.114	2.98828125
7.116	2.998046875
7.118	2.998046875
7.12	2.998046875
7.122	3.0029296875
7.124	3.0078125
7.126	3.0126953125
7.128	3.0224609375
7.13	3.0322265625
7.132	3.046875
7.134	3.0517578125
7.136	3.056640625
7.137996	3.0615234375
7.139996	3.0615234375
7.141996	3.0615234375
7.143996	3.0615234375
7.146	3.06640625
7.148	3.06640625
7.15	3.0712890625
7.152	3.076171875
7.154	3.0859375
7.156	3.095703125
7.158	3.0908203125
7.16	3.0859375
7.162	3.0859375
7.164	3.0810546875
7.166	3.076171875
7.168	3.0712890625
7.17	3.0712890625
7.172	3.076171875
7.174	3.076171875
7.176	3.076171875
7.178	3.0810546875
7.179996	3.0712890625
7.181996	3.06640625
7.183996	3.0615234375
7.185996	3.046875
7.188	3.046875
7.19	3.046875
7.192	3.0419921875
7.194	3.037109375
7.196	3.02734375
7.198	3.0224609375
7.2	3.0078125
7.202	3.0029296875
7.204	2.9931640625
7.206	2.978515625
7.208	2.9833984375
7.21	2.9736328125
7.212	2.9736328125
7.214	2.96875
7.216	2.9638671875
7.218	2.958984375
7.22	2.94921875
7.221996	2.939453125
7.223996	2.9248046875
7.225996	2.9248046875
7.227996	2.91015625
7.23	2.91015625
7.232	2.91015625
7.234	2.9150390625
7.236	2.91015625
7.238	2.9052734375
7.24	2.900390625
7.242	2.8857421875
7.244	2.8955078125
7.246	2.8857421875
7.248	2.890625
7.25	2.880859375
7.252	2.8857421875
7.254	2.880859375
7.256	2.890625
7.258	2.8857421875
7.26	2.880859375
7.262	2.880859375
7.264	2.8857421875
7.265996	2.890625
7.267996	2.890625
7.269996	2.900390625
7.271996	2.900390625
7.274	2.91015625
7.276	2.91015625
7.278	2.9150390625
7.28	2.9150390625
7.282	2.9150390625
7.284	2.919921875
7.286	2.9296875
7.288	2.9345703125
7.29	2.9443359375
7.292	2.94921875
7.294	2.9638671875
7.296	2.96875
7.298	2.978515625
7.3	2.978515625
7.302	2.978515625
7.304	2.9833984375
7.306	2.9931640625
7.307996	2.998046875
7.309996	3.0126953125
7.311996	3.0126953125
7.313996	3.02734375
7.316	3.0322265625
7.318	3.037109375
7.32	3.037109375
7.322	3.0419921875
7.324	3.0517578125
7.326	3.0517578125
7.328	3.0517578125
7.33	3.0615234375
7.332	3.06640625
7.334	3.0712890625
7.336	3.076171875
7.338	3.076171875
7.34	3.076171875
7.342	3.0712890625
7.344	3.06640625
7.346	3.06640625
7.348	3.076171875
7.349996	3.0712890625
7.351996	3.076171875
7.353996	3.076171875
7.355996	3.0810546875
7.358	3.076171875
7.36	3.0712890625
7.362	3.0712890625
7.364	3.06640625
7.366	3.0517578125
7.368	3.056640625
7.37	3.056640625
7.372	3.056640625
7.374	3.056640625
7.376	3.056640625
7.378	3.046875
7.38	3.037109375
7.382	3.0224609375
7.384	3.017578125
7.386	3.0078125
7.388	3.0029296875
7.39	2.998046875
7.392	2.9931640625
7.393996	2.9931640625
7.395996	2.9931640625
7.397996	2.9833984375
7.399996	2.9638671875
7.402	2.958984375
7.404	2.94921875
7.406	2.9443359375
7.408	2.939453125
7.41	2.9345703125
7.412	2.9345703125
7.414	2.9345703125
7.416	2.9248046875
7.418	2.919921875
7.42	2.9150390625
7.422	2.9052734375
7.424	2.900390625
7.426	2.8955078125
7.428	2.900390625
7.43	2.8955078125
7.432	2.8955078125
7.434	2.8955078125
7.435996	2.900390625
7.437996	2.900390625
7.439996	2.8955078125
7.441996	2.8857421875
7.444	2.8857421875
7.446	2.8857421875
7.448	2.890625
7.45	2.890625
7.452	2.900390625
7.454	2.900390625
7.456	2.9052734375
7.458	2.9052734375
7.46	2.9052734375
7.462	2.900390625
7.464	2.900390625
7.466	2.9052734375
7.468	2.9150390625
7.47	2.9248046875
7.472	2.939453125
7.474	2.939453125
7.476	2.94921875
7.477996	2.94921875
7.479996	2.9541015625
7.481996	2.958984375
7.483996	2.9638671875
7.486	2.96875
7.488	2.9736328125
7.49	2.98828125
7.492	2.9931640625
7.494	3.0029296875
7.496	3.0078125
7.498	3.0126953125
7.5	3.017578125
7.502	3.0126953125
7.504	3.0224609375
7.506	3.0322265625
7.508	3.046875
7.51	3.0517578125
7.512	3.056640625
7.514	3.056640625
7.516	3.06640625
7.518	3.0615234375
7.52	3.0615234375
7.521996	3.0615234375
7.523996	3.0615234375
7.525996	3.0615234375
7.527996	3.06640625
7.53	3.0712890625
7.532	3.076171875
7.534	3.0810546875
7.536	3.0810546875
7.538	3.0712890625
7.54	3.0712890625
7.542	3.06640625
7.544	3.06640625
7.546	3.06640625
7.548	3.06640625
7.55	3.0615234375
7.552	3.06640625
7.554	3.06640625
7.556	3.0615234375
7.558	3.0615234375
7.56	3.0517578125
7.562	3.0419921875
7.563996	3.0419921875
7.565996	3.0322265625
7.567996	3.02734375
7.569996	3.0224609375
7.572	3.02734375
7.574	3.0126953125
7.576	3.0126953125
7.578	2.998046875
7.58	2.9931640625
7.582	2.978515625
7.584	2.9736328125
7.586	2.9638671875
7.588	2.9638671875
7.59	2.958984375
7.592	2.9541015625
7.594	2.94921875
7.596	2.94921875
7.598	2.939453125
7.6	2.9345703125
7.602	2.9296875
7.604	2.9150390625
7.605996	2.91015625
7.607996	2.9052734375
7.609996	2.9052734375
7.611996	2.9052734375
7.614	2.91015625
7.616	2.91015625
7.618	2.91015625
7.62	2.900390625
7.622	2.890625
7.624	2.890625
7.626	2.8857421875
7.628	2.8857421875
7.63	2.890625
7.632	2.890625
7.634	2.900390625
7.636	2.91015625
7.638	2.9052734375
7.64	2.9052734375
7.642	2.900390625
7.644	2.900390625
7.646	2.8955078125
7.648	2.900390625
7.649996	2.9052734375
7.651996	2.9150390625
7.653996	2.9296875
7.655996	2.9345703125
7.658	2.9345703125
7.66	2.9345703125
7.662	2.939453125
7.664	2.939453125
7.666	2.9443359375
7.668	2.9541015625
7.67	2.9638671875
7.672	2.96875
7.674	2.978515625
7.676	2.9931640625
7.678	2.9931640625
7.68	2.98828125
7.682	2.998046875
7.684	3.0029296875
7.686	3.0078125
7.688	3.0126953125
7.69	3.02734375
7.691996	3.037109375
7.693996	3.0419921875
7.695996	3.0517578125
7.697996	3.056640625
7.7	3.056640625
7.702	3.056640625
7.704	3.0615234375
7.706	3.056640625
7.708	3.056640625
7.71	3.0615234375
7.712	3.0712890625
7.714	3.0712890625
7.716	3.076171875
7.718	3.076171875
7.72	3.0712890625
7.722	3.06640625
7.724	3.06640625
7.726	3.06640625
7.728	3.06640625
7.73	3.06640625
7.732	3.0712890625
7.733996	3.0712890625
7.735996	3.0712890625
7.737996	3.06640625
7.739996	3.056640625
7.742	3.0517578125
7.744	3.046875
7.746	3.0419921875
7.748	3.0419921875
7.75	3.0419921875
7.752	3.037109375
7.754	3.046875
7.756	3.02734375
7.758	3.0224609375
7.76	3.0078125
7.762	3.0029296875
7.764	2.98828125
7.766	2.9931640625
7.768	2.98828125
7.77	2.98828125
7.772	2.978515625
7.774	2.9736328125
7.776	2.96875
7.777996	2.9638671875
7.779996	2.9541015625
7.781996	2.9443359375
7.783996	2.9345703125
7.786	2.9296875
7.788	2.9248046875
7.79	2.919921875
7.792	2.919921875
7.794	2.9150390625
7.796	2.9150390625
7.798	2.91015625
7.8	2.9052734375
7.802	2.900390625
7.804	2.8955078125
7.806	2.890625
7.808	2.890625
7.81	2.8955078125
7.812	2.900390625
7.814	2.900390625
7.816	2.9052734375
7.818	2.900390625
7.819996	2.8955078125
7.821996	2.8955078125
7.823996	2.8955078125
7.825996	2.900390625
7.828	2.8955078125
7.83	2.900390625
7.832	2.9052734375
7.834	2.9150390625
